,Requested Pick Up Time,# of Pass-engers,Pick Up Location,Drop Off Location,Cancellation Time,Pickup Time,Drop Off Time,Wait Time (min),Passenger Canceled?,Cancellation Message,lat,long
145,2/10/19 23:52,3,Arch Court,"1912 East Linnwood Avenue, Milwaukee, Wisconsin 53211, United States",2/10/19 23:52,,,,yes,I'm not ready to go,,Arch Court
146,2/10/19 23:52,1,"3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States","2544 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/10/19 23:53,,,,yes,I'm not ready to go,43.0889669,-87.8865957
147,2/10/19 23:53,1,"3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States","2466 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:01,2/11/19 0:09,7.0,no,,43.0889669,-87.8865957
148,2/10/19 23:54,1,"3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/11/19 0:01,2/11/19 0:04,6.0,no,,43.0889669,-87.8865957
149,2/10/19 23:54,1,"3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States","2544 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:01,2/11/19 0:08,6.0,no,,43.0889669,-87.8865957
150,2/10/19 23:54,1,"3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States","2739 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:01,2/11/19 0:05,6.0,no,,43.0889669,-87.8865957
151,2/10/19 23:55,2,"2301 North Lake Drive, Milwaukee, Wisconsin 53211, United States","UWM Sandburg Hall, 3400 N Maryland Ave, Milwaukee, Wisconsin, United States, 53211",,2/11/19 0:12,2/11/19 0:19,16.0,no,,43.061232,-87.8805689
152,2/10/19 23:58,1,"3575 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","UWM Sandburg Hall, 3400 N Maryland Ave, Milwaukee, Wisconsin, United States, 53211",2/10/19 23:58,,,,yes,I'm not ready to go,43.0835882,-87.8879436
153,2/10/19 23:58,1,"2969 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","3062 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/11/19 0:04,,,,no,No show,43.072525,-87.883335
154,2/11/19 0:00,1,Lapham,"1522 East Newport Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:08,2/11/19 0:11,8.0,no,,,Lapham
155,2/11/19 0:01,1,"2539 North Dousman Street, Milwaukee, Wisconsin 53212, United States",Sandburg,,2/11/19 0:07,2/11/19 0:19,6.0,no,,43.064749,-87.89681329999999
156,2/11/19 0:01,2,Sandburg,7-Eleven - North,,2/11/19 0:20,2/11/19 0:25,18.0,no,,,Sandburg
157,2/11/19 0:02,2,Walmart,Sandburg,,2/11/19 0:14,2/11/19 0:19,12.0,no,,,Walmart
158,2/11/19 0:03,2,"3208 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/11/19 0:08,2/11/19 0:10,5.0,no,,43.075918,-87.887512
159,2/11/19 0:03,1,"3048 North Downer Avenue, Milwaukee, Wisconsin 53211, United States","UWM Golda Meir Library, 2311 E Hartford Ave, Milwaukee, Wisconsin, United States, 53211",2/11/19 0:06,,,,yes,Wait time is too long,43.0738569,-87.877573
160,2/11/19 0:03,3,Arch Court,"1912 East Linnwood Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:15,2/11/19 0:18,11.0,no,,,Arch Court
161,2/11/19 0:04,1,Library,"1614 E Royall Pl, Milwaukee, WI 53202, USA",,2/11/19 0:18,2/11/19 0:29,13.0,no,,,Library
162,2/11/19 0:04,1,Von Trier,"530 East Burleigh Street, Milwaukee, Wisconsin 53212, United States",,2/11/19 0:12,2/11/19 0:19,7.0,no,,,Von Trier
163,2/11/19 0:07,1,"1708 East Geneva Place, Milwaukee, Wisconsin 53211, United States","2508 East Belleview Place, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:15,2/11/19 0:18,8.0,no,,43.0702147,-87.8887498
164,2/11/19 0:09,1,"2971 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","3062 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/11/19 0:15,,,,yes,Wait time is too long,43.072525,-87.883335
165,2/11/19 0:11,1,Union South,"2020 East Park Place, Milwaukee, Wisconsin 53211, United States",2/11/19 0:12,,,,yes,I've had a change in my plans,,Union South
166,2/11/19 0:12,1,Library,"2020 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:15,2/11/19 0:19,3.0,no,,,Library
167,2/11/19 0:19,1,"2002 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States","1709 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:26,2/11/19 0:29,6.0,no,,43.06971799999999,-87.88527599999999
168,2/11/19 0:21,1,Sandburg,"2570 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:25,2/11/19 0:38,4.0,no,,,Sandburg
169,2/11/19 0:22,1,"2714 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Riverview,2/11/19 0:30,,,,no,No show,43.06775700000001,-87.887665
170,2/11/19 0:23,1,"3575 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","UWM Sandburg Hall, 3400 N Maryland Ave, Milwaukee, Wisconsin, United States, 53211",,2/11/19 0:27,2/11/19 0:29,4.0,no,,43.0835882,-87.8879436
171,2/11/19 0:25,1,Library,"2002 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States",2/11/19 0:34,,,,yes,Wait time is too long,,Library
172,2/11/19 0:25,1,"2414 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/11/19 0:31,2/11/19 0:36,6.0,no,,43.0617758,-87.8876461
173,2/11/19 0:26,1,Union South,Riverview,2/11/19 0:26,,,,no,Admin cancelled ride,,Union South
174,2/11/19 0:29,1,"3030 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/11/19 0:34,2/11/19 0:39,4.0,no,,43.07349,-87.881326
175,2/11/19 0:31,1,"721 East Center Street, Milwaukee, Wisconsin 53212, United States","2343 North Weil Street, Milwaukee, Wisconsin 53212, United States",,2/11/19 0:36,2/11/19 0:40,5.0,no,,43.06725309999999,-87.9021217
176,2/11/19 0:32,1,Arch Court,"1702 East Bradford Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:39,2/11/19 0:47,7.0,no,,,Arch Court
177,2/11/19 0:35,1,Library,"2002 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:41,2/11/19 0:44,5.0,no,,,Library
178,2/11/19 0:40,1,"2860 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/11/19 0:47,2/11/19 0:50,6.0,no,,43.0707853,-87.8864849
179,2/11/19 0:41,1,Cambridge Commons,"2576 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:44,2/11/19 0:48,2.0,no,,,Cambridge Commons
180,2/11/19 0:42,1,Arch Court,"1927 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:46,2/11/19 0:50,3.0,no,,,Arch Court
181,2/11/19 0:45,1,Arch Court,"1706 E Beverly Rd, Shorewood, WI 53211, USA",,2/11/19 0:48,2/11/19 0:51,3.0,no,,,Arch Court
182,2/11/19 0:46,1,NWQ,"2616 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/11/19 0:50,,,,yes,Wait time is too long,,NWQ
183,2/11/19 0:50,1,NWQ,"2616 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:51,2/11/19 0:55,1.0,no,,,NWQ
184,2/11/19 0:51,2,"2570 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,2/11/19 0:53,,,,yes,I'm not ready to go,43.065438,-87.882661
185,2/11/19 0:53,2,"Riverview Housing, 1300 E Kane Pl, Milwaukee, Wisconsin 53202, United States","2918 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/11/19 1:03,,,,yes,Wrong address,43.0565443,-87.8948776
186,2/11/19 0:58,1,"2714 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Riverview,,2/11/19 1:02,2/11/19 1:05,3.0,no,,43.06775700000001,-87.887665
187,2/11/19 1:01,2,Cambridge Commons,Sandburg,,2/11/19 1:07,2/11/19 1:12,5.0,no,,,Cambridge Commons
188,2/11/19 1:04,2,"UWM RiverView Residence Hall, 2340 N Commerce St, Milwaukee, Wisconsin, United States, 53212","2918 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 1:06,2/11/19 1:10,1.0,no,,43.0609194,-87.8953246
189,2/11/19 1:08,1,Arch Court,Kenilworth,,2/11/19 1:14,2/11/19 1:18,5.0,no,,,Arch Court
190,2/11/19 1:09,1,"3438 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","2121 East Capitol Drive, Milwaukee, Wisconsin 53211, United States",,2/11/19 1:17,2/11/19 1:20,7.0,no,,43.08049219999999,-87.8872895
191,2/11/19 1:15,1,"2957 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States","UWM Engineering and Mathematical Sciences (EMS) Building, 3200 N Cramer St, Milwaukee, Wisconsin, United States, 53211",2/11/19 1:16,,,,yes,I've had a change in my plans,43.0723592,-87.88193869999999
192,2/11/19 1:17,1,"4510 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/11/19 1:27,2/11/19 1:36,10.0,no,,43.0986633,-87.88709390000001
193,2/11/19 1:18,1,"1732 North Prospect Avenue, Milwaukee, Wisconsin 53202, United States",Kenilworth,,2/11/19 1:23,2/11/19 1:24,4.0,no,,43.05272300000001,-87.89014329999999
194,2/11/19 1:20,1,"3558 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/11/19 1:26,2/11/19 1:28,5.0,no,,43.0837097,-87.88609869999999
195,2/11/19 1:22,1,Arch Court,"2509-2511 N Cramer St, Milwaukee, WI 53211, USA",,2/11/19 1:28,2/11/19 1:32,5.0,no,,,Arch Court
196,2/11/19 1:26,1,"2576 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States","2120 East Locust Street, Milwaukee, Wisconsin 53211, United States",,2/11/19 1:30,2/11/19 1:33,4.0,no,,43.0655305,-87.8791679
197,2/11/19 1:28,1,Arch Court,"1916 North Warren Avenue, Milwaukee, Wisconsin 53202, United States",,2/11/19 1:31,2/11/19 1:40,2.0,no,,,Arch Court
198,2/11/19 1:31,1,Lapham,"3532 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 1:35,2/11/19 1:37,3.0,no,,,Lapham
199,2/11/19 1:38,1,Arch Court,"4129 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 1:44,2/11/19 1:48,6.0,no,,,Arch Court
200,2/11/19 1:38,1,Sandburg,"2901 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 1:44,2/11/19 1:47,5.0,no,,,Sandburg
201,2/11/19 1:40,1,"3041 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Sandburg,2/11/19 1:40,,,,yes,I'm not ready to go,43.073718,-87.887005
202,2/11/19 1:43,1,"3041 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/11/19 1:48,2/11/19 1:52,4.0,no,,43.073718,-87.887005
203,2/11/19 1:43,1,Arch Court,"3069 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 1:49,2/11/19 1:51,5.0,no,,,Arch Court
204,2/11/19 7:00,1,Sandburg,USR Parking,,2/11/19 7:10,2/11/19 7:21,10.0,no,,,Sandburg
205,2/11/19 7:08,1,Sandburg,USR Parking,,2/11/19 7:10,2/11/19 7:16,1.0,no,,,Sandburg
206,2/11/19 7:25,1,Union South,Freshwater,,2/11/19 7:33,2/11/19 7:52,7.0,no,,,Union South
207,2/11/19 7:37,1,EMS Parking,USR Parking,,2/11/19 8:11,2/11/19 8:20,33.0,no,,,EMS Parking
208,2/11/19 8:15,1,"UWM Zilber School of Public Health, Milwaukee, Wisconsin, United States, 53212",Physics Kenwood,,2/11/19 8:33,2/11/19 8:46,18.0,no,,43.0467316,-87.9242232
209,2/11/19 8:15,1,Lubar,USR Parking,,2/11/19 8:49,2/11/19 8:57,34.0,no,,,Lubar
210,2/11/19 8:28,1,USR Surplus Dock,Arch Court,2/11/19 8:31,,,,yes,Wait time is too long,,USR Surplus Dock
211,2/11/19 8:58,1,USR Parking,EMS Cramer,,2/11/19 9:02,2/11/19 9:10,3.0,no,,,USR Parking
212,2/11/19 9:05,1,Sandburg,Zilber,,2/11/19 9:15,2/11/19 9:27,10.0,no,,,Sandburg
213,2/11/19 9:22,1,USR Parking,Lubar,2/11/19 9:23,,,,yes,I've had a change in my plans,,USR Parking
214,2/11/19 9:36,1,USR Surplus Dock,Physics Kenwood,,2/11/19 9:49,2/11/19 10:01,13.0,no,,,USR Surplus Dock
215,2/11/19 9:43,1,USR Parking,Library,,2/11/19 9:52,2/11/19 10:03,9.0,no,,,USR Parking
216,2/11/19 10:08,1,USR Parking,Sandburg,2/11/19 10:09,,,,yes,It took too long to receive my ETA,,USR Parking
217,2/11/19 10:09,1,USR Parking,Union North,2/11/19 10:17,,,,yes,I've had a change in my plans,,USR Parking
218,2/11/19 10:18,1,USR Parking,Union South,,2/11/19 10:22,2/11/19 10:36,4.0,no,,,USR Parking
219,2/11/19 10:22,1,USR Parking,EMS Parking,,2/11/19 10:24,2/11/19 10:33,1.0,no,,,USR Parking
220,2/11/19 10:23,1,Arch Court,USR Surplus Dock,,2/11/19 10:41,2/11/19 10:57,17.0,no,,,Arch Court
221,2/11/19 10:29,1,EMS Parking,USR Parking,,2/11/19 10:46,2/11/19 10:57,16.0,no,,,EMS Parking
222,2/11/19 11:02,1,Zilber,Union North,2/11/19 11:02,,,,yes,I'm not ready to go,,Zilber
223,2/11/19 11:08,1,Zilber,Union North,,2/11/19 11:24,2/11/19 11:34,16.0,no,,,Zilber
224,2/11/19 11:15,2,Kenilworth,"UWM Zilber School of Public Health, Milwaukee, Wisconsin, United States, 53212",2/11/19 11:16,,,,yes,I've had a change in my plans,,Kenilworth
225,2/11/19 11:26,2,Kenilworth,"UWM Zilber School of Public Health, Milwaukee, Wisconsin, United States, 53212",,2/11/19 11:45,2/11/19 12:00,18.0,no,,,Kenilworth
226,2/11/19 11:28,1,Curtin,Global Water Center,,2/11/19 11:38,2/11/19 11:54,9.0,no,,,Curtin
227,2/11/19 11:30,1,USR Parking,EMS Parking,,2/11/19 12:17,2/11/19 12:26,46.0,no,,,USR Parking
228,2/11/19 11:43,1,Lubar,USR Parking,2/11/19 11:52,,,,yes,It took too long to receive my ETA,,Lubar
229,2/11/19 12:08,1,Union South,Zilber,,2/11/19 12:13,2/11/19 12:26,4.0,no,,,Union South
230,2/11/19 12:32,1,Lubar,USR Parking,,2/11/19 12:37,2/11/19 12:45,5.0,no,,,Lubar
231,2/11/19 12:40,1,Zilber,Kenilworth,,2/11/19 12:53,2/11/19 13:05,13.0,no,,,Zilber
232,2/11/19 12:43,1,EMS Cramer,Zilber,,2/11/19 12:55,2/11/19 13:14,11.0,no,,,EMS Cramer
233,2/11/19 12:49,1,USR Parking,Global Water Center,,2/11/19 13:05,2/11/19 13:29,15.0,no,,,USR Parking
234,2/11/19 12:51,1,Kenilworth,Zilber,,2/11/19 13:05,2/11/19 13:26,14.0,no,,,Kenilworth
235,2/11/19 13:02,1,KIRC Parking,Freshwater,,2/11/19 13:12,2/11/19 13:37,9.0,no,,,KIRC Parking
236,2/11/19 13:08,2,Lubar,Zilber,,2/11/19 13:14,2/11/19 13:26,6.0,no,,,Lubar
237,2/11/19 13:24,1,Union North,USR Parking,,2/11/19 13:43,2/11/19 13:54,18.0,no,,,Union North
238,2/11/19 13:28,1,Sandburg,USR Parking,,2/11/19 13:46,2/11/19 13:54,18.0,no,,,Sandburg
239,2/11/19 13:51,1,Union South,"UWM Zilber School of Public Health, Milwaukee, Wisconsin, United States, 53212",,2/11/19 13:57,2/11/19 14:11,5.0,no,,,Union South
240,2/11/19 13:58,1,"1240 North 10th Street, Milwaukee, Wisconsin 53212, United States",KIRC Parking,,2/11/19 14:11,2/11/19 14:20,13.0,no,,43.0465978,-87.9240782
241,2/11/19 14:05,1,NWQ,USR Parking,,2/11/19 14:08,2/11/19 14:17,3.0,no,,,NWQ
242,2/11/19 14:09,1,Global Water Center,Lapham,,2/11/19 14:32,2/11/19 14:46,23.0,no,,,Global Water Center
243,2/11/19 14:12,1,Union South,Zilber,,2/11/19 14:29,2/11/19 14:44,17.0,no,,,Union South
244,2/11/19 15:00,1,Global Water Center,Freshwater,,2/11/19 15:18,2/11/19 15:22,18.0,no,,,Global Water Center
245,2/11/19 15:02,1,Freshwater,Klotsche,,2/11/19 15:23,2/11/19 15:40,20.0,no,,,Freshwater
246,2/11/19 15:05,1,Lubar,Zilber,,2/11/19 15:10,2/11/19 15:25,4.0,no,,,Lubar
247,2/11/19 15:17,1,EMS Parking,USR Parking,2/11/19 15:21,,,,yes,Wait time is too long,,EMS Parking
248,2/11/19 15:21,2,Zilber,Merrill Hall,,2/11/19 15:25,2/11/19 15:41,3.0,no,,,Zilber
249,2/11/19 15:48,1,USR Parking,Sandburg,,2/11/19 15:58,2/11/19 16:05,9.0,no,,,USR Parking
250,2/11/19 15:50,2,Freshwater,Mellencamp Hall Parking,2/11/19 15:51,,,,yes,I'm not ready to go,,Freshwater
251,2/11/19 15:59,1,USR Parking,Library,2/11/19 16:07,,,,yes,I've had a change in my plans,,USR Parking
252,2/11/19 16:00,2,USR Parking,EMS Parking,2/11/19 16:10,,,,yes,I'm not ready to go,,USR Parking
253,2/11/19 16:10,1,USR Parking,Library,2/11/19 16:10,,,,yes,I've had a change in my plans,,USR Parking
254,2/11/19 16:23,1,USR Parking,Union North,,2/11/19 16:33,2/11/19 16:51,10.0,no,,,USR Parking
255,2/11/19 16:30,1,USR Parking,Lubar,,2/11/19 16:33,2/11/19 16:48,3.0,no,,,USR Parking
256,2/11/19 16:30,1,USR Parking,Library,2/11/19 16:30,,,,yes,I'm not ready to go,,USR Parking
257,2/11/19 16:31,3,USR Parking,Library,,2/11/19 16:34,2/11/19 16:45,3.0,no,,,USR Parking
258,2/11/19 16:37,1,Zilber,Union South,,2/11/19 17:07,2/11/19 17:38,30.0,no,,,Zilber
259,2/11/19 16:38,1,Zilber,EMS Cramer,,2/11/19 17:07,2/11/19 17:40,29.0,no,,,Zilber
260,2/11/19 16:39,1,EMS Parking,"UWM School Of Freshwater Science, 600 E Greenfield Ave, Milwaukee, Wisconsin, United States, 53204",2/11/19 16:54,,,,yes,Wait time is too long,,EMS Parking
261,2/11/19 16:47,1,Freshwater,Curtin,,2/11/19 17:20,2/11/19 17:43,33.0,no,,,Freshwater
262,2/11/19 17:01,1,USR Parking,Library,,2/11/19 17:36,2/11/19 17:44,34.0,no,,,USR Parking
263,2/11/19 17:14,1,Union South,Hefter Center,2/11/19 17:16,,,,yes,Wait time is too long,,Union South
264,2/11/19 17:29,1,Freshwater,KIRC Parking,,2/11/19 18:05,2/11/19 18:22,35.0,no,,,Freshwater
265,2/11/19 17:59,2,Klotsche,"3236 N Newhall St, Milwaukee, WI 53211, USA",,2/11/19 18:08,2/11/19 18:18,8.0,no,,,Klotsche
266,2/11/19 18:00,1,Arch Court,"3560 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/11/19 18:06,2/11/19 18:18,6.0,no,,,Arch Court
267,2/11/19 18:00,1,Sandburg,WalgreensÛÒOakland,,2/11/19 18:04,2/11/19 18:08,4.0,no,,,Sandburg
268,2/11/19 18:00,1,Lubar,"2637 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 18:05,2/11/19 18:10,5.0,no,,,Lubar
269,2/11/19 18:00,1,EMS Parking,"2545 North Cramer Street, Milwaukee, Wisconsin 53211, United States",,2/11/19 18:07,2/11/19 18:14,7.0,no,,,EMS Parking
270,2/11/19 18:00,1,"2480 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Aldi,,2/11/19 18:10,2/11/19 18:22,10.0,no,,43.06302669999999,-87.8876514
271,2/11/19 18:00,1,Library,"2953 N Downer Ave, Milwaukee, WI 53211, USA",,2/11/19 18:11,2/11/19 18:14,11.0,no,,,Library
272,2/11/19 18:00,2,Sandburg,Noodles & Company,,2/11/19 18:05,2/11/19 18:07,4.0,no,,,Sandburg
273,2/11/19 18:00,2,"2933 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/11/19 18:14,2/11/19 18:16,14.0,no,,43.071771,-87.883348
274,2/11/19 18:00,2,"3568 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Culver's,,2/11/19 18:21,2/11/19 18:25,21.0,no,,43.0834492,-87.887383
275,2/11/19 18:00,2,Sandburg,"1813 East Kenilworth Place, Milwaukee, Wisconsin 53202, United States",,2/11/19 18:05,2/11/19 18:12,4.0,no,,,Sandburg
276,2/11/19 18:00,1,"3021 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","2556 North Lake Drive, Milwaukee, Wisconsin 53211, United States",,2/11/19 18:11,2/11/19 18:18,11.0,no,,43.073357,-87.883318
277,2/11/19 18:00,1,Library,Metro Market Shorewood,,2/11/19 18:10,2/11/19 18:21,10.0,no,,,Library
278,2/11/19 18:00,1,Cunningham,"3235 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",2/11/19 18:15,,,,no,No show,,Cunningham
279,2/11/19 18:00,1,Lubar,"1927 E Newberry Blvd, Milwaukee, WI 53211, USA",,2/11/19 18:04,2/11/19 18:08,4.0,no,,,Lubar
280,2/11/19 18:00,1,Garland Hall,"3700 North Morris Boulevard, Milwaukee, Wisconsin 53211, United States",2/11/19 18:07,,,,yes,I've had a change in my plans,,Garland Hall
281,2/11/19 18:00,1,Arch Court,"2582 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 18:45,2/11/19 18:49,44.0,no,,,Arch Court
282,2/11/19 18:00,1,Walmart,Riverview,,2/11/19 18:27,2/11/19 18:37,27.0,no,,,Walmart
283,2/11/19 18:00,1,"3130 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Merrill Hall,2/11/19 18:02,,,,yes,I'm not ready to go,43.075393,-87.887473
284,2/11/19 18:00,2,Sandburg,"FreshFin Poke, 1806 E North Ave, Milwaukee, Wisconsin, United States, 53211",2/11/19 18:49,,,,yes,It took too long to receive my ETA,,Sandburg
285,2/11/19 18:00,1,Library,Metro Market Shorewood,2/11/19 18:03,,,,yes,I'm not ready to go,,Library
286,2/11/19 18:00,1,"2963 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","2618 North Hackett Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 18:21,2/11/19 18:40,20.0,no,,43.0724019,-87.883337
287,2/11/19 18:01,1,"3041 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Pick n Save,,2/11/19 18:24,2/11/19 18:48,23.0,no,,43.073718,-87.887005
288,2/11/19 18:03,2,Sandburg,Fresh Fin,2/11/19 18:11,,,,no,No show,,Sandburg
289,2/11/19 18:03,1,"2929 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Klotsche,,2/11/19 18:35,2/11/19 18:39,32.0,no,,43.0716818,-87.8832231
290,2/11/19 18:03,1,"3130 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Merrill Hall,2/11/19 18:08,,,,yes,I'm not ready to go,43.075393,-87.887473
291,2/11/19 18:03,1,NWQ,"2126 North Oakland Avenue, Milwaukee, Wisconsin 53202, United States",2/11/19 18:12,,,,yes,my boss did not wait after it arrived,,NWQ
292,2/11/19 18:03,2,Starbucks - Downer,"UWM Sandburg Hall, 3400 N Maryland Ave, Milwaukee, Wisconsin, United States, 53211",2/11/19 18:25,,,,yes,Wait time is too long,,Starbucks - Downer
293,2/11/19 18:04,1,Klotsche,"3909 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 18:29,2/11/19 18:33,25.0,no,,,Klotsche
294,2/11/19 18:04,1,Union North,"3281 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 18:24,2/11/19 18:27,20.0,no,,,Union North
295,2/11/19 18:04,2,Sandburg,Fresh Fin,,2/11/19 18:20,2/11/19 18:32,16.0,no,,,Sandburg
296,2/11/19 18:04,1,"2917 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Metro Market Shorewood,,2/11/19 18:14,2/11/19 18:24,9.0,no,,43.071441,-87.883354
