,Unnamed: 0,Requested Pick Up Time,# of Pass-engers,Pick Up Location,Drop Off Location,Cancellation Time,Pickup Time,Drop Off Time,Wait Time (min),Passenger Canceled?,Cancellation Message,lat,long,LatDrop,LongDrop
121,121,2/10/19 23:24,1,"3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Sandburg,2/10/19 23:29,,,,yes,I'm not ready to go,43.0889669,-87.8865957,43.078982200000006,-87.8822568
122,122,2/10/19 23:25,1,Lubar,Metro Market Shorewood,,2/10/19 23:27,2/10/19 23:33,2.0,no,,43.0760439,-87.8824595,43.0916326,-87.8877604
123,123,2/10/19 23:29,1,"Walgreens, 2950 N Oakland Ave, Milwaukee, Wisconsin, United States, 53211",Sandburg,,2/10/19 23:33,2/10/19 23:38,4.0,no,,43.0719476,-87.8876894,43.078982200000006,-87.8822568
124,124,2/10/19 23:29,1,Library,"2314 East Wyoming Place, Milwaukee, Wisconsin 53202, United States",,2/10/19 23:34,2/10/19 23:40,4.0,no,,43.0767674,-87.88070490000001,43.0596965,-87.88178529999999
125,125,2/10/19 23:30,1,Klotsche,"2310 East Bradford Avenue, Milwaukee, Wisconsin 53211, United States",,2/10/19 23:33,2/10/19 23:39,3.0,no,,43.08030170000001,-87.8796044,43.0638709,-87.8815834
126,126,2/10/19 23:30,2,Garland Hall,"4101 N Ardmore Ave, Milwaukee, WI 53211, USA",,2/10/19 23:38,2/10/19 23:43,7.0,no,,43.0770558,-87.8790209,43.0899978,-87.89449139999999
127,127,2/10/19 23:30,1,Union South,"2497 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/10/19 23:36,2/10/19 23:41,5.0,no,,43.075004799999995,-87.88137979999999,43.0635545,-87.8882859
128,128,2/10/19 23:31,1,"3132 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","2508 East Belleview Place, Milwaukee, Wisconsin 53211, United States",,2/10/19 23:37,2/10/19 23:41,6.0,no,,43.0754393,-87.8876183,43.0663184,-87.8791012
129,129,2/10/19 23:32,1,Sandburg,"2903 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",2/10/19 23:32,,,,yes,Wait time is too long,43.078982200000006,-87.8822568,43.071117,-87.878378
130,130,2/10/19 23:32,1,"3059 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","3948 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/10/19 23:36,2/10/19 23:44,4.0,no,,43.0741106,-87.8833233,43.0888506,-87.8845904
131,131,2/10/19 23:32,1,"3048 North Downer Avenue, Milwaukee, Wisconsin 53211, United States","UWM Golda Meir Library, 2311 E Hartford Ave, Milwaukee, Wisconsin, United States, 53211",2/10/19 23:32,,,,yes,I'm not ready to go,43.0738569,-87.877573,43.07676740000001,-87.8807049
132,132,2/10/19 23:34,1,NWQ,"3939 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/10/19 23:38,2/10/19 23:38,3.0,no,,43.0389025,-87.9064736,43.0885042,-87.8853034
133,133,2/10/19 23:35,1,"3044 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/10/19 23:52,2/10/19 23:55,17.0,no,,43.07382200000001,-87.8788469,43.078982200000006,-87.8822568
134,134,2/10/19 23:35,1,"2414 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,2/10/19 23:41,,,,yes,I'm not ready to go,43.0617758,-87.8876461,43.078982200000006,-87.8822568
135,135,2/10/19 23:36,1,"3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Sandburg,2/10/19 23:41,,,,yes,I'm not ready to go,43.0889669,-87.8865957,43.078982200000006,-87.8822568
136,136,2/10/19 23:37,1,"3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States","2466 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/10/19 23:41,,,,yes,I've had a change in my plans,43.0889669,-87.8865957,43.063139,-87.887658
137,137,2/10/19 23:39,1,NWQ,"3939 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",,2/10/19 23:40,2/10/19 23:45,1.0,no,,43.0389025,-87.9064736,43.0885042,-87.8853034
138,138,2/10/19 23:40,1,NWQ,"3939 North Murray Avenue, Milwaukee, Wisconsin 53211, United States",2/10/19 23:40,,,,yes,I'm not ready to go,43.0389025,-87.9064736,43.0885042,-87.8853034
139,139,2/10/19 23:45,1,"2112 East Webster Place, Milwaukee, Wisconsin 53211, United States",Cousin's - Brady,2/10/19 23:45,,,,yes,I'm not ready to go,43.0650932,-87.8837502,43.052955,-87.89812009999999
140,140,2/10/19 23:48,1,Union South,"2024 North 1st Street, Milwaukee, Wisconsin 53212, United States",,2/10/19 23:50,2/11/19 0:00,1.0,no,,43.075004799999995,-87.88137979999999,43.0571531,-87.9108969
141,141,2/10/19 23:48,1,Sandburg,"2903 North Downer Avenue, Milwaukee, Wisconsin 53211, United States",,2/10/19 23:52,2/10/19 23:55,3.0,no,,43.078982200000006,-87.8822568,43.071117,-87.878378
142,142,2/10/19 23:49,2,"2313 East Linnwood Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/10/19 23:52,2/10/19 23:55,2.0,no,,43.072615,-87.88118999999999,43.078982200000006,-87.8822568
143,143,2/10/19 23:50,1,"1916 North Warren Avenue, Milwaukee, Wisconsin 53202, United States",Arch Court,,2/11/19 0:03,2/11/19 0:12,13.0,no,,43.0564797,-87.89342099999999,43.076919399999994,-87.8838656
144,144,2/10/19 23:50,3,Arch Court,"1912 East Linnwood Avenue, Milwaukee, Wisconsin 53211, United States",2/10/19 23:51,,,,yes,I'm not ready to go,43.076919399999994,-87.8838656,43.0730587,-87.8860894
145,145,2/10/19 23:52,3,Arch Court,"1912 East Linnwood Avenue, Milwaukee, Wisconsin 53211, United States",2/10/19 23:52,,,,yes,I'm not ready to go,43.076919399999994,-87.8838656,43.0730587,-87.8860894
146,146,2/10/19 23:52,1,"3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States","2544 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/10/19 23:53,,,,yes,I'm not ready to go,43.0889669,-87.8865957,43.06470119999999,-87.88389409999999
147,147,2/10/19 23:53,1,"3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States","2466 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:01,2/11/19 0:09,7.0,no,,43.0889669,-87.8865957,43.063139,-87.887658
148,148,2/10/19 23:54,1,"3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/11/19 0:01,2/11/19 0:04,6.0,no,,43.0889669,-87.8865957,43.078982200000006,-87.8822568
149,149,2/10/19 23:54,1,"3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States","2544 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:01,2/11/19 0:08,6.0,no,,43.0889669,-87.8865957,43.06470119999999,-87.88389409999999
150,150,2/10/19 23:54,1,"3975 North Cramer Street, Milwaukee, Wisconsin 53211, United States","2739 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:01,2/11/19 0:05,6.0,no,,43.0889669,-87.8865957,43.068283,-87.88815439999999
151,151,2/10/19 23:55,2,"2301 North Lake Drive, Milwaukee, Wisconsin 53211, United States","UWM Sandburg Hall, 3400 N Maryland Ave, Milwaukee, Wisconsin, United States, 53211",,2/11/19 0:12,2/11/19 0:19,16.0,no,,43.061232,-87.8805689,43.0789822,-87.8822568
152,152,2/10/19 23:58,1,"3575 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","UWM Sandburg Hall, 3400 N Maryland Ave, Milwaukee, Wisconsin, United States, 53211",2/10/19 23:58,,,,yes,I'm not ready to go,43.0835882,-87.8879436,43.0789822,-87.8822568
153,153,2/10/19 23:58,1,"2969 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","3062 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/11/19 0:04,,,,no,No show,43.072525,-87.883335,43.074171,-87.8874979
154,154,2/11/19 0:00,1,Lapham,"1522 East Newport Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:08,2/11/19 0:11,8.0,no,,43.074115500000005,-87.8890921,43.0796212,-87.89043079999999
155,155,2/11/19 0:01,1,"2539 North Dousman Street, Milwaukee, Wisconsin 53212, United States",Sandburg,,2/11/19 0:07,2/11/19 0:19,6.0,no,,43.064749,-87.89681329999999,43.078982200000006,-87.8822568
156,156,2/11/19 0:01,2,Sandburg,7-Eleven - North,,2/11/19 0:20,2/11/19 0:25,18.0,no,,43.078982200000006,-87.8822568,43.05999129999999,-87.8900349
157,157,2/11/19 0:02,2,Walmart,Sandburg,,2/11/19 0:14,2/11/19 0:19,12.0,no,,43.087619700000005,-87.9061765,43.078982200000006,-87.8822568
158,158,2/11/19 0:03,2,"3208 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/11/19 0:08,2/11/19 0:10,5.0,no,,43.075918,-87.887512,43.078982200000006,-87.8822568
159,159,2/11/19 0:03,1,"3048 North Downer Avenue, Milwaukee, Wisconsin 53211, United States","UWM Golda Meir Library, 2311 E Hartford Ave, Milwaukee, Wisconsin, United States, 53211",2/11/19 0:06,,,,yes,Wait time is too long,43.0738569,-87.877573,43.07676740000001,-87.8807049
160,160,2/11/19 0:03,3,Arch Court,"1912 East Linnwood Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:15,2/11/19 0:18,11.0,no,,43.076919399999994,-87.8838656,43.0730587,-87.8860894
161,161,2/11/19 0:04,1,Library,"1614 E Royall Pl, Milwaukee, WI 53202, USA",,2/11/19 0:18,2/11/19 0:29,13.0,no,,43.0767674,-87.88070490000001,43.0539475,-87.8907567
162,162,2/11/19 0:04,1,Von Trier,"530 East Burleigh Street, Milwaukee, Wisconsin 53212, United States",,2/11/19 0:12,2/11/19 0:19,7.0,no,,43.059932399999994,-87.88588349999999,43.075001,-87.90419299999999
163,163,2/11/19 0:07,1,"1708 East Geneva Place, Milwaukee, Wisconsin 53211, United States","2508 East Belleview Place, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:15,2/11/19 0:18,8.0,no,,43.0702147,-87.8887498,43.0663184,-87.8791012
164,164,2/11/19 0:09,1,"2971 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States","3062 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",2/11/19 0:15,,,,yes,Wait time is too long,43.072525,-87.883335,43.074171,-87.8874979
165,165,2/11/19 0:11,1,Union South,"2020 East Park Place, Milwaukee, Wisconsin 53211, United States",2/11/19 0:12,,,,yes,I've had a change in my plans,43.075004799999995,-87.88137979999999,43.0674869,-87.88471
166,166,2/11/19 0:12,1,Library,"2020 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:15,2/11/19 0:19,3.0,no,,43.0767674,-87.88070490000001,43.0674869,-87.88471
167,167,2/11/19 0:19,1,"2002 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States","1709 East Park Place, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:26,2/11/19 0:29,6.0,no,,43.06971799999999,-87.88527599999999,43.0672438,-87.8886722
168,168,2/11/19 0:21,1,Sandburg,"2570 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:25,2/11/19 0:38,4.0,no,,43.078982200000006,-87.8822568,43.065438,-87.882661
169,169,2/11/19 0:22,1,"2714 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Riverview,2/11/19 0:30,,,,no,No show,43.06775700000001,-87.887665,43.0609216,-87.8953035
170,170,2/11/19 0:23,1,"3575 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","UWM Sandburg Hall, 3400 N Maryland Ave, Milwaukee, Wisconsin, United States, 53211",,2/11/19 0:27,2/11/19 0:29,4.0,no,,43.0835882,-87.8879436,43.0789822,-87.8822568
171,171,2/11/19 0:25,1,Library,"2002 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States",2/11/19 0:34,,,,yes,Wait time is too long,43.0767674,-87.88070490000001,43.06971799999999,-87.88527599999999
172,172,2/11/19 0:25,1,"2414 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/11/19 0:31,2/11/19 0:36,6.0,no,,43.0617758,-87.8876461,43.078982200000006,-87.8822568
173,173,2/11/19 0:26,1,Union South,Riverview,2/11/19 0:26,,,,no,Admin cancelled ride,43.075004799999995,-87.88137979999999,43.0609216,-87.8953035
174,174,2/11/19 0:29,1,"3030 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/11/19 0:34,2/11/19 0:39,4.0,no,,43.07349,-87.881326,43.0607675,-87.8918198
175,175,2/11/19 0:31,1,"721 East Center Street, Milwaukee, Wisconsin 53212, United States","2343 North Weil Street, Milwaukee, Wisconsin 53212, United States",,2/11/19 0:36,2/11/19 0:40,5.0,no,,43.06725309999999,-87.9021217,43.061196,-87.89956699999999
176,176,2/11/19 0:32,1,Arch Court,"1702 East Bradford Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:39,2/11/19 0:47,7.0,no,,43.076919399999994,-87.8838656,43.0639056,-87.8890509
177,177,2/11/19 0:35,1,Library,"2002 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:41,2/11/19 0:44,5.0,no,,43.0767674,-87.88070490000001,43.06971799999999,-87.88527599999999
178,178,2/11/19 0:40,1,"2860 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/11/19 0:47,2/11/19 0:50,6.0,no,,43.0707853,-87.8864849,43.078982200000006,-87.8822568
179,179,2/11/19 0:41,1,Cambridge Commons,"2576 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:44,2/11/19 0:48,2.0,no,,43.0607675,-87.8918198,43.0655305,-87.8791679
180,180,2/11/19 0:42,1,Arch Court,"1927 East Newberry Boulevard, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:46,2/11/19 0:50,3.0,no,,43.076919399999994,-87.8838656,43.069008,-87.8858089
181,181,2/11/19 0:45,1,Arch Court,"1706 E Beverly Rd, Shorewood, WI 53211, USA",,2/11/19 0:48,2/11/19 0:51,3.0,no,,43.076919399999994,-87.8838656,43.0861792,-87.8883374
182,182,2/11/19 0:46,1,NWQ,"2616 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",2/11/19 0:50,,,,yes,Wait time is too long,43.0389025,-87.9064736,43.0665978,-87.8839708
183,183,2/11/19 0:50,1,NWQ,"2616 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 0:51,2/11/19 0:55,1.0,no,,43.0389025,-87.9064736,43.0665978,-87.8839708
184,184,2/11/19 0:51,2,"2570 North Maryland Avenue, Milwaukee, Wisconsin 53211, United States",Sandburg,2/11/19 0:53,,,,yes,I'm not ready to go,43.065438,-87.882661,43.078982200000006,-87.8822568
185,185,2/11/19 0:53,2,"Riverview Housing, 1300 E Kane Pl, Milwaukee, Wisconsin 53202, United States","2918 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",2/11/19 1:03,,,,yes,Wrong address,43.0565443,-87.8948776,43.0714619,-87.88136
186,186,2/11/19 0:58,1,"2714 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Riverview,,2/11/19 1:02,2/11/19 1:05,3.0,no,,43.06775700000001,-87.887665,43.0609216,-87.8953035
187,187,2/11/19 1:01,2,Cambridge Commons,Sandburg,,2/11/19 1:07,2/11/19 1:12,5.0,no,,43.0607675,-87.8918198,43.078982200000006,-87.8822568
188,188,2/11/19 1:04,2,"UWM RiverView Residence Hall, 2340 N Commerce St, Milwaukee, Wisconsin, United States, 53212","2918 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 1:06,2/11/19 1:10,1.0,no,,43.0609216,-87.8953035,43.0714619,-87.88136
189,189,2/11/19 1:08,1,Arch Court,Kenilworth,,2/11/19 1:14,2/11/19 1:18,5.0,no,,43.076919399999994,-87.8838656,43.0389025,-87.9064736
190,190,2/11/19 1:09,1,"3438 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States","2121 East Capitol Drive, Milwaukee, Wisconsin 53211, United States",,2/11/19 1:17,2/11/19 1:20,7.0,no,,43.08049219999999,-87.8872895,43.0889983,-87.8831354
191,191,2/11/19 1:15,1,"2957 North Farwell Avenue, Milwaukee, Wisconsin 53211, United States","UWM Engineering and Mathematical Sciences (EMS) Building, 3200 N Cramer St, Milwaukee, Wisconsin, United States, 53211",2/11/19 1:16,,,,yes,I've had a change in my plans,43.0723592,-87.88193869999999,43.07586149999999,-87.8858068
192,192,2/11/19 1:17,1,"4510 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",Cambridge Commons,,2/11/19 1:27,2/11/19 1:36,10.0,no,,43.0986633,-87.88709390000001,43.0607675,-87.8918198
193,193,2/11/19 1:18,1,"1732 North Prospect Avenue, Milwaukee, Wisconsin 53202, United States",Kenilworth,,2/11/19 1:23,2/11/19 1:24,4.0,no,,43.05272300000001,-87.89014329999999,43.0389025,-87.9064736
194,194,2/11/19 1:20,1,"3558 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/11/19 1:26,2/11/19 1:28,5.0,no,,43.0837097,-87.88609869999999,43.078982200000006,-87.8822568
195,195,2/11/19 1:22,1,Arch Court,"2509-2511 N Cramer St, Milwaukee, WI 53211, USA",,2/11/19 1:28,2/11/19 1:32,5.0,no,,43.076919399999994,-87.8838656,43.0640344,-87.8871574
196,196,2/11/19 1:26,1,"2576 North Stowell Avenue, Milwaukee, Wisconsin 53211, United States","2120 East Locust Street, Milwaukee, Wisconsin 53211, United States",,2/11/19 1:30,2/11/19 1:33,4.0,no,,43.0655305,-87.8791679,43.0711853,-87.88356139999999
197,197,2/11/19 1:28,1,Arch Court,"1916 North Warren Avenue, Milwaukee, Wisconsin 53202, United States",,2/11/19 1:31,2/11/19 1:40,2.0,no,,43.076919399999994,-87.8838656,43.0564797,-87.89342099999999
198,198,2/11/19 1:31,1,Lapham,"3532 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 1:35,2/11/19 1:37,3.0,no,,43.074115500000005,-87.8890921,43.0827657,-87.8873064
199,199,2/11/19 1:38,1,Arch Court,"4129 North Bartlett Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 1:44,2/11/19 1:48,6.0,no,,43.076919399999994,-87.8838656,43.09183489999999,-87.8890891
200,200,2/11/19 1:38,1,Sandburg,"2901 North Frederick Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 1:44,2/11/19 1:47,5.0,no,,43.078982200000006,-87.8822568,43.0711422,-87.8844321
201,201,2/11/19 1:40,1,"3041 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Sandburg,2/11/19 1:40,,,,yes,I'm not ready to go,43.073718,-87.887005,43.078982200000006,-87.8822568
202,202,2/11/19 1:43,1,"3041 North Cramer Street, Milwaukee, Wisconsin 53211, United States",Sandburg,,2/11/19 1:48,2/11/19 1:52,4.0,no,,43.073718,-87.887005,43.078982200000006,-87.8822568
203,203,2/11/19 1:43,1,Arch Court,"3069 North Oakland Avenue, Milwaukee, Wisconsin 53211, United States",,2/11/19 1:49,2/11/19 1:51,5.0,no,,43.076919399999994,-87.8838656,43.0744458,-87.8882265
204,204,2/11/19 7:00,1,Sandburg,USR Parking,,2/11/19 7:10,2/11/19 7:21,10.0,no,,43.078982200000006,-87.8822568,43.0796966,-87.8820825
205,205,2/11/19 7:08,1,Sandburg,USR Parking,,2/11/19 7:10,2/11/19 7:16,1.0,no,,43.078982200000006,-87.8822568,43.0796966,-87.8820825
206,206,2/11/19 7:25,1,Union South,Freshwater,,2/11/19 7:33,2/11/19 7:52,7.0,no,,43.075004799999995,-87.88137979999999,43.0389025,-87.9064736
207,207,2/11/19 7:37,1,EMS Parking,USR Parking,,2/11/19 8:11,2/11/19 8:20,33.0,no,,43.0389025,-87.9064736,43.0796966,-87.8820825
208,208,2/11/19 8:15,1,"UWM Zilber School of Public Health, Milwaukee, Wisconsin, United States, 53212",Physics Kenwood,,2/11/19 8:33,2/11/19 8:46,18.0,no,,43.0467316,-87.9242232,43.0754651,-87.8838941
209,209,2/11/19 8:15,1,Lubar,USR Parking,,2/11/19 8:49,2/11/19 8:57,34.0,no,,43.0760439,-87.8824595,43.0796966,-87.8820825
210,210,2/11/19 8:28,1,USR Surplus Dock,Arch Court,2/11/19 8:31,,,,yes,Wait time is too long,43.089000799999994,-87.9131955,43.076919399999994,-87.8838656
211,211,2/11/19 8:58,1,USR Parking,EMS Cramer,,2/11/19 9:02,2/11/19 9:10,3.0,no,,43.0796966,-87.8820825,43.0389025,-87.9064736
212,212,2/11/19 9:05,1,Sandburg,Zilber,,2/11/19 9:15,2/11/19 9:27,10.0,no,,43.078982200000006,-87.8822568,43.0389025,-87.9064736
213,213,2/11/19 9:22,1,USR Parking,Lubar,2/11/19 9:23,,,,yes,I've had a change in my plans,43.0796966,-87.8820825,43.0760439,-87.8824595
214,214,2/11/19 9:36,1,USR Surplus Dock,Physics Kenwood,,2/11/19 9:49,2/11/19 10:01,13.0,no,,43.089000799999994,-87.9131955,43.0754651,-87.8838941
215,215,2/11/19 9:43,1,USR Parking,Library,,2/11/19 9:52,2/11/19 10:03,9.0,no,,43.0796966,-87.8820825,43.0767674,-87.88070490000001
216,216,2/11/19 10:08,1,USR Parking,Sandburg,2/11/19 10:09,,,,yes,It took too long to receive my ETA,43.0796966,-87.8820825,43.078982200000006,-87.8822568
217,217,2/11/19 10:09,1,USR Parking,Union North,2/11/19 10:17,,,,yes,I've had a change in my plans,43.0796966,-87.8820825,43.07523079999999,-87.881425
218,218,2/11/19 10:18,1,USR Parking,Union South,,2/11/19 10:22,2/11/19 10:36,4.0,no,,43.0796966,-87.8820825,43.075004799999995,-87.88137979999999
219,219,2/11/19 10:22,1,USR Parking,EMS Parking,,2/11/19 10:24,2/11/19 10:33,1.0,no,,43.0796966,-87.8820825,43.0389025,-87.9064736
220,220,2/11/19 10:23,1,Arch Court,USR Surplus Dock,,2/11/19 10:41,2/11/19 10:57,17.0,no,,43.076919399999994,-87.8838656,43.089000799999994,-87.9131955
221,221,2/11/19 10:29,1,EMS Parking,USR Parking,,2/11/19 10:46,2/11/19 10:57,16.0,no,,43.0389025,-87.9064736,43.0796966,-87.8820825
222,222,2/11/19 11:02,1,Zilber,Union North,2/11/19 11:02,,,,yes,I'm not ready to go,43.0389025,-87.9064736,43.07523079999999,-87.881425
223,223,2/11/19 11:08,1,Zilber,Union North,,2/11/19 11:24,2/11/19 11:34,16.0,no,,43.0389025,-87.9064736,43.07523079999999,-87.881425
224,224,2/11/19 11:15,2,Kenilworth,"UWM Zilber School of Public Health, Milwaukee, Wisconsin, United States, 53212",2/11/19 11:16,,,,yes,I've had a change in my plans,43.0389025,-87.9064736,43.0467316,-87.9242232
